customer_id,gender,age,payment_method,age_group
C186861,Female,57.0,Cash,51-65
C219983,Male,23.0,Cash,18-25
C250033,Female,62.0,Debit Card,51-65
C506663,Male,31.0,Cash,26-35
C235482,Female,54.0,Credit Card,51-65
C781893,Male,19.0,Credit Card,18-25
C328444,Male,68.0,Cash,65+
C307592,Male,44.0,Credit Card,36-50
C541983,Female,44.0,Credit Card,36-50
C283381,Female,29.0,Cash,26-35
C301099,Female,67.0,Credit Card,65+
C246641,Female,28.0,Debit Card,26-35
C312617,Female,34.0,Credit Card,26-35
C204164,Male,45.0,Debit Card,36-50
C259798,Female,55.0,Debit Card,51-65
C215336,Female,69.0,Debit Card,65+
C339648,Male,30.0,Credit Card,26-35
C290275,Female,38.0,Cash,36-50
C230120,Male,39.0,Debit Card,36-50
C478733,Female,63.0,Debit Card,51-65
C201255,Male,49.0,Cash,36-50
C289918,Female,66.0,Credit Card,65+
C937123,Female,68.0,Cash,65+
C322924,Male,18.0,Cash,18-25
C690345,Female,42.0,Cash,36-50
C247049,Female,54.0,Cash,51-65
C280253,Male,43.0,Credit Card,36-50
C169477,Male,54.0,Cash,51-65
C131819,Male,43.0,Credit Card,36-50
C442324,Male,44.0,Credit Card,36-50
C114347,Male,36.0,Debit Card,36-50
C216456,Female,41.0,Cash,36-50
C152833,Female,45.0,Credit Card,36-50
C171160,Female,41.0,Cash,36-50
C259884,Male,58.0,Credit Card,51-65
C114606,Female,34.0,Debit Card,26-35
C216025,Female,67.0,Cash,65+
C884264,Male,60.0,Credit Card,51-65
C697667,Female,31.0,Cash,26-35
C136585,Female,52.0,Cash,51-65
C146582,Male,25.0,Credit Card,18-25
C129039,Female,22.0,Cash,18-25
C183846,Female,34.0,Credit Card,26-35
C297404,Male,30.0,Cash,26-35
C127819,Female,25.0,Credit Card,18-25
C127718,Female,48.0,Cash,36-50
C230543,Male,30.0,Debit Card,26-35
C302358,Female,30.0,Cash,26-35
C105060,Female,36.0,Cash,36-50
C182606,Female,52.0,Credit Card,51-65
C295864,Male,33.0,Cash,26-35
C323307,Male,69.0,Cash,65+
C104350,Female,46.0,Cash,36-50
C282281,Female,65.0,Debit Card,51-65
C506887,Male,27.0,Cash,26-35
C528686,Female,42.0,Cash,36-50
C157218,Female,56.0,Credit Card,51-65
C172691,Female,68.0,Credit Card,65+
C330221,Male,64.0,Credit Card,51-65
C336104,Male,59.0,Debit Card,51-65
C807852,Female,68.0,Credit Card,65+
C128312,Male,25.0,Cash,18-25
C150950,Female,40.0,Credit Card,36-50
C305706,Female,18.0,Debit Card,18-25
C310310,Male,56.0,Cash,51-65
C414958,Female,36.0,Cash,36-50
C296534,Female,30.0,Credit Card,26-35
C234534,Female,52.0,Debit Card,51-65
C247694,Female,24.0,Debit Card,18-25
C141657,Female,30.0,Cash,26-35
C156233,Female,45.0,Cash,36-50
C354331,Male,29.0,Cash,26-35
C131221,Male,24.0,Debit Card,18-25
C123445,Female,46.0,Cash,36-50
C207443,Female,65.0,Cash,51-65
C137762,Female,26.0,Credit Card,26-35
C152904,Female,58.0,Cash,51-65
C216194,Female,45.0,Cash,36-50
C207415,Male,43.0,Debit Card,36-50
C621747,Female,25.0,Debit Card,18-25
C621794,Female,53.0,Credit Card,51-65
C218289,Female,63.0,Debit Card,51-65
C235878,Female,37.0,Credit Card,36-50
C251446,Female,68.0,Debit Card,65+
C708005,Female,67.0,Cash,65+
C323349,Female,29.0,Cash,26-35
C180375,Female,55.0,Cash,51-65
C254007,Male,30.0,Debit Card,26-35
C908169,Female,57.0,Cash,51-65
C587022,Male,33.0,Debit Card,26-35
C485257,Female,54.0,Cash,51-65
C196813,Female,66.0,Credit Card,65+
C242182,Male,56.0,Debit Card,51-65
C331182,Male,30.0,Credit Card,26-35
C206713,Female,19.0,Cash,18-25
C376889,Female,22.0,Cash,18-25
C333202,Male,29.0,Debit Card,26-35
C147456,Male,44.0,Cash,36-50
C221830,Female,38.0,Credit Card,36-50
C634747,Female,32.0,Cash,26-35
C108986,Female,58.0,Credit Card,51-65
C205202,Female,55.0,Cash,51-65
C160680,Female,64.0,Credit Card,51-65
C805973,Female,45.0,Credit Card,36-50
C246456,Female,65.0,Credit Card,51-65
C293191,Female,54.0,Debit Card,51-65
C248510,Male,58.0,Cash,51-65
C102849,Female,40.0,Debit Card,36-50
C732384,Male,24.0,Debit Card,18-25
C121299,Female,60.0,Debit Card,51-65
C103741,Female,60.0,Cash,51-65
C660491,Male,66.0,Credit Card,65+
C323696,Male,59.0,Cash,51-65
C274788,Male,69.0,Credit Card,65+
C158968,Female,47.0,Credit Card,36-50
C289495,Male,39.0,Cash,36-50
C646756,Female,54.0,Cash,51-65
C193824,Female,67.0,Cash,65+
C226996,Male,30.0,Cash,26-35
C276008,Female,27.0,Credit Card,26-35
C282899,Female,52.0,Cash,51-65
C323659,Female,57.0,Cash,51-65
C158270,Male,52.0,Credit Card,51-65
C170969,Male,20.0,Cash,18-25
C170219,Female,52.0,Credit Card,51-65
C111026,Female,67.0,Debit Card,65+
C760307,Female,20.0,Cash,18-25
C183888,Female,64.0,Cash,51-65
C144823,Female,20.0,Debit Card,18-25
C211277,Female,60.0,Cash,51-65
C204782,Female,36.0,Credit Card,36-50
C184882,Female,29.0,Credit Card,26-35
C228532,Female,45.0,Cash,36-50
C315826,Female,18.0,Cash,18-25
C339071,Female,54.0,Debit Card,51-65
C219304,Male,45.0,Cash,36-50
C192474,Female,59.0,Cash,51-65
C398415,Female,49.0,Cash,36-50
C391672,Male,61.0,Cash,51-65
C275887,Female,28.0,Credit Card,26-35
C198086,Female,36.0,Cash,36-50
C822515,Female,69.0,Cash,65+
C871318,Female,27.0,Cash,26-35
C199664,Female,30.0,Credit Card,26-35
C820137,Male,67.0,Debit Card,65+
C521673,Male,66.0,Credit Card,65+
C149637,Female,52.0,Cash,51-65
C743273,Male,69.0,Credit Card,65+
C130273,Female,63.0,Debit Card,51-65
C240389,Female,20.0,Credit Card,18-25
C470346,Female,23.0,Cash,18-25
C423734,Male,47.0,Cash,36-50
C139077,Male,43.0,Cash,36-50
C842431,Male,55.0,Cash,51-65
C102301,Male,25.0,Credit Card,18-25
C222159,Female,62.0,Cash,51-65
C204727,Female,23.0,Cash,18-25
C325158,Female,48.0,Credit Card,36-50
C649525,Male,64.0,Cash,51-65
C283221,Female,50.0,Credit Card,36-50
C153509,Female,42.0,Cash,36-50
C290548,Male,43.0,Cash,36-50
C133134,Female,25.0,Credit Card,18-25
C245539,Male,66.0,Debit Card,65+
C110711,Female,41.0,Cash,36-50
C141093,Female,37.0,Cash,36-50
C299644,Female,43.0,Credit Card,36-50
C141285,Female,19.0,Credit Card,18-25
C120095,Female,64.0,Credit Card,51-65
C130462,Female,39.0,Debit Card,36-50
C116092,Female,21.0,Credit Card,18-25
C152098,Male,51.0,Cash,51-65
C766767,Male,67.0,Cash,65+
C322195,Male,54.0,Debit Card,51-65
C114713,Female,21.0,Cash,18-25
C189364,Male,29.0,Debit Card,26-35
C150584,Female,32.0,Debit Card,26-35
C275695,Female,55.0,Credit Card,51-65
C614595,Male,24.0,Cash,18-25
C300832,Male,37.0,Credit Card,36-50
C241238,Female,53.0,Credit Card,51-65
C182162,Female,43.0,Debit Card,36-50
C328169,Female,39.0,Credit Card,36-50
C121380,Female,37.0,Debit Card,36-50
C788630,Female,58.0,Cash,51-65
C143781,Male,28.0,Credit Card,26-35
C285797,Male,45.0,Credit Card,36-50
C174330,Female,21.0,Cash,18-25
C430942,Female,39.0,Cash,36-50
C270543,Male,23.0,Debit Card,18-25
C102275,Male,41.0,Credit Card,36-50
C841591,Female,26.0,Credit Card,26-35
C162681,Male,51.0,Debit Card,51-65
C716629,Male,49.0,Cash,36-50
C512978,Male,45.0,Cash,36-50
C289069,Male,33.0,Cash,26-35
C812425,Female,53.0,Cash,51-65
C200576,Female,32.0,Credit Card,26-35
C155221,Male,40.0,Cash,36-50
C251062,Male,60.0,Debit Card,51-65
C335061,Female,37.0,Cash,36-50
C283983,Female,56.0,Debit Card,51-65
C315999,Female,55.0,Credit Card,51-65
C987230,Male,68.0,Debit Card,65+
C921649,Female,54.0,Credit Card,51-65
C327823,Female,56.0,Credit Card,51-65
C203598,Male,27.0,Cash,26-35
C224753,Female,41.0,Debit Card,36-50
C270797,Male,59.0,Credit Card,51-65
C249974,Male,62.0,Credit Card,51-65
C132495,Male,32.0,Credit Card,26-35
C304747,Male,47.0,Debit Card,36-50
C266724,Female,42.0,Cash,36-50
C494615,Male,33.0,Cash,26-35
C252265,Male,66.0,Credit Card,65+
C319806,Female,55.0,Cash,51-65
C219548,Female,24.0,Credit Card,18-25
C184052,Female,64.0,Debit Card,51-65
C206253,Female,27.0,Debit Card,26-35
C249725,Female,62.0,Credit Card,51-65
C224881,Female,68.0,Debit Card,65+
C321914,Female,62.0,Credit Card,51-65
C209245,Male,36.0,Cash,36-50
C130895,Male,64.0,Credit Card,51-65
C207573,Male,22.0,Cash,18-25
C257469,Female,26.0,Debit Card,26-35
C795627,Female,37.0,Cash,36-50
C194674,Female,47.0,Credit Card,36-50
C774214,Female,40.0,Credit Card,36-50
C120804,Female,58.0,Debit Card,51-65
C156004,Male,32.0,Cash,26-35
C596756,Female,36.0,Credit Card,36-50
C251433,Female,56.0,Debit Card,51-65
C288298,Female,41.0,Credit Card,36-50
C148675,Female,34.0,Debit Card,26-35
C270726,Female,37.0,Credit Card,36-50
C105474,Female,55.0,Credit Card,51-65
C829423,Female,25.0,Cash,18-25
C111251,Female,50.0,Cash,36-50
C269506,Male,66.0,Cash,65+
C127041,Male,52.0,Cash,51-65
C870412,Female,24.0,Debit Card,18-25
C108367,Male,52.0,Debit Card,51-65
C191673,Male,43.0,Cash,36-50
C979970,Male,41.0,Cash,36-50
C324708,Female,28.0,Credit Card,26-35
C289614,Male,31.0,Cash,26-35
C103877,Female,41.0,Credit Card,36-50
C264659,Male,21.0,Cash,18-25
C108756,Female,45.0,Credit Card,36-50
C253975,Female,41.0,Cash,36-50
C773134,Male,42.0,Cash,36-50
C433673,Male,50.0,Credit Card,36-50
C271450,Female,42.0,Cash,36-50
C327098,Female,25.0,Credit Card,18-25
C132270,Female,39.0,Debit Card,36-50
C193793,Male,23.0,Cash,18-25
C320229,Male,67.0,Debit Card,65+
C275631,Female,42.0,Credit Card,36-50
C462416,Female,63.0,Credit Card,51-65
C245407,Male,53.0,Credit Card,51-65
C269497,Male,32.0,Debit Card,26-35
C190709,Male,43.0,Debit Card,36-50
C291389,Female,22.0,Credit Card,18-25
C593370,Male,30.0,Debit Card,26-35
C303552,Female,20.0,Cash,18-25
C747740,Female,40.0,Credit Card,36-50
C791362,Male,61.0,Credit Card,51-65
C132400,Male,44.0,Cash,36-50
C677850,Female,55.0,Cash,51-65
C263908,Female,54.0,Credit Card,51-65
C205165,Male,23.0,Cash,18-25
C290106,Female,61.0,Cash,51-65
C174747,Male,37.0,Cash,36-50
C191147,Female,43.0,Cash,36-50
C249906,Male,33.0,Cash,26-35
C129846,Male,18.0,Cash,18-25
C155333,Female,30.0,Debit Card,26-35
C272155,Female,68.0,Debit Card,65+
C266213,Male,34.0,Debit Card,26-35
C622685,Female,34.0,Credit Card,26-35
C832010,Female,59.0,Debit Card,51-65
C288597,Female,22.0,Debit Card,18-25
C259229,Female,30.0,Debit Card,26-35
C724217,Female,50.0,Debit Card,36-50
C913425,Female,68.0,Cash,65+
C255828,Female,49.0,Cash,36-50
C219791,Male,38.0,Credit Card,36-50
C981925,Male,51.0,Debit Card,51-65
C237757,Male,44.0,Credit Card,36-50
C238083,Male,64.0,Cash,51-65
C306266,Female,31.0,Credit Card,26-35
C199858,Female,34.0,Debit Card,26-35
C179915,Male,40.0,Debit Card,36-50
C307014,Female,58.0,Credit Card,51-65
C280853,Male,56.0,Cash,51-65
C106066,Female,57.0,Cash,51-65
C257683,Female,38.0,Credit Card,36-50
C364009,Female,55.0,Debit Card,51-65
C325548,Female,23.0,Credit Card,18-25
C606953,Male,66.0,Cash,65+
C920331,Male,27.0,Credit Card,26-35
C140413,Female,58.0,Credit Card,51-65
C323469,Female,32.0,Credit Card,26-35
C336888,Male,57.0,Debit Card,51-65
C148034,Male,43.0,Debit Card,36-50
C724391,Female,56.0,Cash,51-65
C180485,Female,40.0,Debit Card,36-50
C323464,Female,60.0,Cash,51-65
C326699,Male,41.0,Debit Card,36-50
C632826,Male,41.0,Credit Card,36-50
C196337,Female,54.0,Cash,51-65
C258995,Female,42.0,Debit Card,36-50
C246847,Male,56.0,Cash,51-65
C282894,Female,32.0,Credit Card,26-35
C125304,Male,59.0,Cash,51-65
C496516,Female,50.0,Cash,36-50
C831048,Male,23.0,Credit Card,18-25
C208819,Male,50.0,Credit Card,36-50
C804531,Female,55.0,Credit Card,51-65
C237182,Male,62.0,Debit Card,51-65
C131599,Female,32.0,Debit Card,26-35
C191057,Male,37.0,Debit Card,36-50
C195284,Female,63.0,Cash,51-65
C800785,Female,18.0,Credit Card,18-25
C236711,Female,22.0,Cash,18-25
C118689,Male,51.0,Cash,51-65
C194063,Female,52.0,Cash,51-65
C210393,Male,30.0,Cash,26-35
C261316,Male,32.0,Cash,26-35
C177823,Female,46.0,Cash,36-50
C748439,Male,31.0,Cash,26-35
C245715,Female,30.0,Cash,26-35
C220780,Male,24.0,Cash,18-25
C126392,Male,25.0,Cash,18-25
C149849,Female,25.0,Cash,18-25
C168310,Female,31.0,Cash,26-35
C126647,Female,54.0,Credit Card,51-65
C278752,Female,57.0,Debit Card,51-65
C111668,Male,25.0,Credit Card,18-25
C119364,Female,44.0,Cash,36-50
C158114,Female,43.0,Cash,36-50
C195508,Male,18.0,Debit Card,18-25
C317968,Female,57.0,Cash,51-65
C809683,Female,25.0,Credit Card,18-25
C228735,Female,50.0,Cash,36-50
C278483,Male,49.0,Debit Card,36-50
C158261,Male,21.0,Cash,18-25
C102607,Male,38.0,Debit Card,36-50
C808112,Male,65.0,Cash,51-65
C145982,Female,32.0,Credit Card,26-35
C325166,Female,47.0,Credit Card,36-50
C266175,Female,53.0,Credit Card,51-65
C213718,Male,34.0,Debit Card,26-35
C184322,Female,61.0,Cash,51-65
C478668,Female,19.0,Credit Card,18-25
C331539,Female,61.0,Cash,51-65
C193813,Male,33.0,Cash,26-35
C716870,Female,53.0,Cash,51-65
C168973,Male,68.0,Cash,65+
C297748,Male,37.0,Cash,36-50
C678680,Male,69.0,Credit Card,65+
C119032,Female,40.0,Cash,36-50
C134708,Female,67.0,Cash,65+
C100299,Female,22.0,Credit Card,18-25
C214164,Female,34.0,Debit Card,26-35
C299327,Female,34.0,Cash,26-35
C333988,Female,56.0,Cash,51-65
C110568,Male,26.0,Credit Card,26-35
C132150,Female,69.0,Credit Card,65+
C224260,Female,67.0,Cash,65+
C314993,Male,61.0,Credit Card,51-65
C183588,Female,26.0,Cash,26-35
C211763,Male,63.0,Cash,51-65
C246898,Female,51.0,Credit Card,51-65
C281244,Male,60.0,Credit Card,51-65
C288863,Female,26.0,Debit Card,26-35
C582997,Male,34.0,Credit Card,26-35
C240916,Female,25.0,Cash,18-25
C108007,Male,49.0,Debit Card,36-50
C104963,Male,69.0,Cash,65+
C286640,Male,66.0,Cash,65+
C156880,Male,23.0,Cash,18-25
C129686,Female,18.0,Debit Card,18-25
C864800,Male,24.0,Debit Card,18-25
C223982,Female,39.0,Cash,36-50
C158827,Female,50.0,Credit Card,36-50
C253252,Male,52.0,Credit Card,51-65
C592891,Male,56.0,Cash,51-65
C287380,Female,41.0,Debit Card,36-50
C897202,Female,21.0,Debit Card,18-25
C618494,Male,42.0,Cash,36-50
C228922,Female,50.0,Credit Card,36-50
C101074,Female,53.0,Cash,51-65
C242798,Female,32.0,Credit Card,26-35
C293612,Female,60.0,Debit Card,51-65
C299567,Male,34.0,Credit Card,26-35
C352919,Female,24.0,Credit Card,18-25
C152959,Female,44.0,Cash,36-50
C104690,Female,32.0,Debit Card,26-35
C285884,Female,42.0,Cash,36-50
C257559,Male,23.0,Credit Card,18-25
C261635,Male,33.0,Cash,26-35
C316806,Male,64.0,Cash,51-65
C272133,Female,69.0,Cash,65+
C112446,Male,30.0,Debit Card,26-35
C666466,Female,66.0,Cash,65+
C116531,Female,68.0,Cash,65+
C171015,Female,48.0,Cash,36-50
C480735,Male,52.0,Cash,51-65
C290819,Female,39.0,Cash,36-50
C202988,Female,29.0,Credit Card,26-35
C306346,Female,48.0,Cash,36-50
C127551,Male,50.0,Credit Card,36-50
C794449,Male,28.0,Cash,26-35
C335131,Male,64.0,Credit Card,51-65
C289650,Female,36.0,Debit Card,36-50
C230619,Male,64.0,Cash,51-65
C832397,Female,54.0,Credit Card,51-65
C277384,Female,31.0,Cash,26-35
C296318,Male,49.0,Cash,36-50
C813874,Female,51.0,Credit Card,51-65
C291970,Male,37.0,Cash,36-50
C524507,Male,52.0,Credit Card,51-65
C230270,Female,64.0,Cash,51-65
C307870,Female,65.0,Credit Card,51-65
C294623,Female,53.0,Cash,51-65
C205178,Male,30.0,Cash,26-35
C264585,Male,52.0,Debit Card,51-65
C145059,Male,32.0,Credit Card,26-35
C158616,Male,40.0,Credit Card,36-50
C955218,Female,53.0,Debit Card,51-65
C710954,Male,39.0,Credit Card,36-50
C947516,Female,56.0,Credit Card,51-65
C305734,Female,19.0,Credit Card,18-25
C539840,Male,19.0,Debit Card,18-25
C251005,Female,67.0,Credit Card,65+
C136395,Female,59.0,Debit Card,51-65
C898202,Male,63.0,Credit Card,51-65
C320598,Male,68.0,Debit Card,65+
C339508,Male,23.0,Credit Card,18-25
C334518,Female,47.0,Credit Card,36-50
C307477,Female,25.0,Cash,18-25
C238833,Male,22.0,Credit Card,18-25
C135301,Female,60.0,Cash,51-65
C993876,Female,38.0,Debit Card,36-50
C512698,Male,59.0,Credit Card,51-65
C618730,Male,20.0,Credit Card,18-25
C187608,Female,62.0,Credit Card,51-65
C955533,Female,56.0,Debit Card,51-65
C195673,Female,41.0,Debit Card,36-50
C327796,Female,39.0,Credit Card,36-50
C524469,Female,47.0,Credit Card,36-50
C105429,Female,55.0,Debit Card,51-65
C304866,Female,30.0,Credit Card,26-35
C304326,Male,34.0,Debit Card,26-35
C773181,Female,53.0,Cash,51-65
C467287,Female,24.0,Cash,18-25
C339114,Male,61.0,Cash,51-65
C299514,Female,32.0,Debit Card,26-35
C163011,Female,51.0,Debit Card,51-65
C120118,Male,55.0,Credit Card,51-65
C157064,Female,49.0,Debit Card,36-50
C670293,Female,26.0,Credit Card,26-35
C210060,Female,56.0,Credit Card,51-65
C254397,Male,60.0,Cash,51-65
C287355,Male,43.0,Cash,36-50
C175467,Female,69.0,Cash,65+
C109885,Male,49.0,Cash,36-50
C119723,Female,55.0,Cash,51-65
C838257,Male,63.0,Debit Card,51-65
C846690,Male,36.0,Debit Card,36-50
C185502,Female,28.0,Credit Card,26-35
C176854,Male,45.0,Credit Card,36-50
C184727,Male,67.0,Cash,65+
C551975,Female,46.0,Cash,36-50
C310676,Female,59.0,Debit Card,51-65
C107258,Female,65.0,Cash,51-65
C845711,Female,34.0,Credit Card,26-35
C709824,Female,68.0,Debit Card,65+
C339202,Female,50.0,Debit Card,36-50
C162162,Male,30.0,Cash,26-35
C108465,Male,35.0,Debit Card,26-35
C682985,Male,54.0,Debit Card,51-65
C309367,Male,20.0,Cash,18-25
C218573,Female,58.0,Credit Card,51-65
C175732,Male,31.0,Cash,26-35
C103461,Female,29.0,Cash,26-35
C249679,Male,47.0,Cash,36-50
C178845,Female,18.0,Cash,18-25
C177475,Female,20.0,Credit Card,18-25
C267852,Female,50.0,Debit Card,36-50
C194974,Male,47.0,Cash,36-50
C128277,Male,48.0,Credit Card,36-50
C502572,Male,35.0,Credit Card,26-35
C337111,Female,50.0,Credit Card,36-50
C243037,Female,41.0,Cash,36-50
C334686,Female,27.0,Credit Card,26-35
C265568,Female,64.0,Credit Card,51-65
C335904,Male,42.0,Debit Card,36-50
C119157,Female,22.0,Credit Card,18-25
C559217,Female,64.0,Cash,51-65
C280866,Male,59.0,Debit Card,51-65
C574590,Female,53.0,Debit Card,51-65
C919190,Male,29.0,Credit Card,26-35
C185049,Female,30.0,Credit Card,26-35
C295880,Female,50.0,Cash,36-50
C245681,Female,42.0,Credit Card,36-50
C316015,Male,23.0,Cash,18-25
C111244,Female,41.0,Cash,36-50
C716683,Male,29.0,Debit Card,26-35
C201036,Female,59.0,Debit Card,51-65
C136714,Female,34.0,Debit Card,26-35
C310969,Female,22.0,Cash,18-25
C750093,Male,34.0,Cash,26-35
C521028,Female,69.0,Credit Card,65+
C311482,Male,61.0,Cash,51-65
C122157,Female,44.0,Cash,36-50
C369937,Female,64.0,Cash,51-65
C228472,Female,40.0,Cash,36-50
C209723,Male,58.0,Cash,51-65
C160421,Male,23.0,Credit Card,18-25
C162397,Male,36.0,Cash,36-50
C940481,Female,64.0,Cash,51-65
C314546,Female,60.0,Cash,51-65
C271866,Male,39.0,Debit Card,36-50
C164577,Male,65.0,Debit Card,51-65
C240837,Male,66.0,Debit Card,65+
C159771,Male,52.0,Cash,51-65
C126598,Male,33.0,Cash,26-35
C882358,Male,63.0,Debit Card,51-65
C189942,Female,23.0,Cash,18-25
C187110,Female,27.0,Debit Card,26-35
C388552,Female,22.0,Credit Card,18-25
C110267,Male,23.0,Debit Card,18-25
C176312,Male,38.0,Cash,36-50
C863183,Male,57.0,Cash,51-65
C294679,Male,21.0,Cash,18-25
C539974,Female,33.0,Cash,26-35
C317223,Male,34.0,Credit Card,26-35
C208844,Male,69.0,Credit Card,65+
C130720,Male,66.0,Credit Card,65+
C256755,Female,46.0,Cash,36-50
C222250,Male,36.0,Credit Card,36-50
C461133,Female,64.0,Debit Card,51-65
C200881,Male,53.0,Cash,51-65
C164916,Male,66.0,Credit Card,65+
C143944,Female,19.0,Credit Card,18-25
C184428,Female,55.0,Cash,51-65
C229001,Male,50.0,Credit Card,36-50
C197522,Male,39.0,Credit Card,36-50
C299443,Male,64.0,Credit Card,51-65
C151752,Male,22.0,Debit Card,18-25
C582235,Female,49.0,Debit Card,36-50
C128660,Female,45.0,Credit Card,36-50
C212483,Male,52.0,Cash,51-65
C523660,Male,42.0,Cash,36-50
C432354,Male,55.0,Cash,51-65
C183706,Male,63.0,Cash,51-65
C211766,Female,32.0,Credit Card,26-35
C271297,Female,49.0,Cash,36-50
C307855,Female,24.0,Cash,18-25
C130682,Female,37.0,Cash,36-50
C105423,Female,41.0,Cash,36-50
C193454,Female,39.0,Debit Card,36-50
C170711,Male,19.0,Debit Card,18-25
C399735,Female,59.0,Cash,51-65
C330736,Female,68.0,Debit Card,65+
C200345,Female,52.0,Credit Card,51-65
C101897,Female,60.0,Cash,51-65
C106311,Male,39.0,Credit Card,36-50
C334601,Female,26.0,Cash,26-35
C294370,Female,33.0,Credit Card,26-35
C189027,Male,57.0,Credit Card,51-65
C278541,Female,52.0,Credit Card,51-65
C274501,Female,26.0,Cash,26-35
C221164,Male,63.0,Credit Card,51-65
C260060,Female,33.0,Debit Card,26-35
C295466,Male,55.0,Cash,51-65
C145650,Female,26.0,Cash,26-35
C787279,Female,67.0,Cash,65+
C279904,Male,64.0,Credit Card,51-65
C382952,Male,18.0,Credit Card,18-25
C223465,Female,57.0,Cash,51-65
C373731,Female,40.0,Credit Card,36-50
C224169,Male,46.0,Credit Card,36-50
C276445,Male,21.0,Credit Card,18-25
C194327,Female,48.0,Debit Card,36-50
C232136,Male,24.0,Credit Card,18-25
C186023,Male,69.0,Cash,65+
C336395,Female,45.0,Credit Card,36-50
C183611,Female,59.0,Cash,51-65
C425857,Male,43.0,Credit Card,36-50
C935162,Female,47.0,Cash,36-50
C858254,Male,33.0,Cash,26-35
C284961,Male,69.0,Cash,65+
C216268,Male,57.0,Cash,51-65
C257213,Female,46.0,Credit Card,36-50
C241204,Male,48.0,Credit Card,36-50
C182933,Male,30.0,Debit Card,26-35
C261165,Female,18.0,Cash,18-25
C876858,Male,49.0,Credit Card,36-50
C215484,Female,43.0,Debit Card,36-50
C313275,Female,34.0,Cash,26-35
C334382,Female,39.0,Credit Card,36-50
C123988,Male,20.0,Debit Card,18-25
C271255,Male,68.0,Credit Card,65+
C176802,Female,49.0,Credit Card,36-50
C327424,Male,58.0,Cash,51-65
C235398,Female,26.0,Cash,26-35
C892096,Male,24.0,Cash,18-25
C321209,Male,61.0,Cash,51-65
C166181,Male,42.0,Credit Card,36-50
C255639,Female,64.0,Cash,51-65
C207215,Male,30.0,Credit Card,26-35
C133833,Female,69.0,Cash,65+
C176572,Female,38.0,Credit Card,36-50
C172351,Male,30.0,Credit Card,26-35
C104728,Female,18.0,Credit Card,18-25
C232031,Female,58.0,Cash,51-65
C210848,Male,35.0,Cash,26-35
C298103,Female,31.0,Cash,26-35
C431872,Male,26.0,Cash,26-35
C485668,Male,22.0,Credit Card,18-25
C144162,Male,28.0,Credit Card,26-35
C182320,Female,29.0,Cash,26-35
C142061,Male,38.0,Credit Card,36-50
C235773,Female,51.0,Debit Card,51-65
C325524,Female,55.0,Debit Card,51-65
C214831,Female,47.0,Cash,36-50
C119219,Female,68.0,Credit Card,65+
C761041,Female,57.0,Cash,51-65
C269430,Male,30.0,Cash,26-35
C116921,Female,53.0,Credit Card,51-65
C721239,Female,67.0,Cash,65+
C507725,Female,27.0,Credit Card,26-35
